"REF_DATE","GEO","DGUID","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Saint-Isidore (MÉ), Quebec","2016A00052426063","Persons","249","units","0","v1138980252","1147","3245","","","","0"
"2020","Val-Morin (MÉ), Quebec","2016A00052478005","Persons","249","units","0","v1138980253","1148","3011","","","","0"
"2021","Val-Morin (MÉ), Quebec","2016A00052478005","Persons","249","units","0","v1138980253","1148","3105","","","","0"
"2020","Sainte-Anne-de-Beaupré (V), Quebec","2016A00052421030","Persons","249","units","0","v1138980254","1149","2871","","","","0"
"2021","Sainte-Anne-de-Beaupré (V), Quebec","2016A00052421030","Persons","249","units","0","v1138980254","1149","2917","","","","0"
"2020","Senneterre (V), Quebec","2016A00052489040","Persons","249","units","0","v1138980255","1150","2758","","","","0"
"2021","Senneterre (V), Quebec","2016A00052489040","Persons","249","units","0","v1138980255","1150","2764","","","","0"
"2020","Dégelis (V), Quebec","2016A00052413005","Persons","249","units","0","v1138980256","1151","2845","","","","0"
"2021","Dégelis (V), Quebec","2016A00052413005","Persons","249","units","0","v1138980256","1151","2870","","","","0"
"2020","Yamachiche (MÉ), Quebec","2016A00052451020","Persons","249","units","0","v1138980257","1152","2920","","","","0"
"2021","Yamachiche (MÉ), Quebec","2016A00052451020","Persons","249","units","0","v1138980257","1152","2981","","","","0"
"2020","Thurso (V), Quebec","2016A00052480050","Persons","249","units","0","v1138980258","1153","2898","","","","0"
"2021","Thurso (V), Quebec","2016A00052480050","Persons","249","units","0","v1138980258","1153","2962","","","","0"
"2020","Grenville-sur-la-Rouge (MÉ), Quebec","2016A00052476052","Persons","249","units","0","v1138980259","1154","2842","","","","0"
"2021","Grenville-sur-la-Rouge (MÉ), Quebec","2016A00052476052","Persons","249","units","0","v1138980259","1154","2944","","","","0"
"2020","Saint-Bruno (MÉ), Quebec","2016A00052493030","Persons","249","units","0","v1138980260","1155","2906","","","","0"
"2021","Saint-Bruno (MÉ), Quebec","2016A00052493030","Persons","249","units","0","v1138980260","1155","3013","","","","0"
"2020","Sainte-Luce (MÉ), Quebec","2016A00052409092","Persons","249","units","0","v1138980261","1156","2764","","","","0"
"2021","Sainte-Luce (MÉ), Quebec","2016A00052409092","Persons","249","units","0","v1138980261","1156","2770","","","","0"
"2020","Notre-Dame-de-Lourdes (MÉ), Quebec","2016A00052461045","Persons","249","units","0","v1138980262","1157","2975","","","","0"
"2021","Notre-Dame-de-Lourdes (MÉ), Quebec","2016A00052461045","Persons","249","units","0","v1138980262","1157","3026","","","","0"
"2020","Adstock (MÉ), Quebec","2016A00052431056","Persons","249","units","0","v1138980263","1158","2852","","","","0"
"2021","Adstock (MÉ), Quebec","2016A00052431056","Persons","249","units","0","v1138980263","1158","2930","","","","0"
"2020","Kuujjuaq (VN), Quebec","2016A00052499095","Persons","249","units","0","v1138980264","1159","2859","","","","0"
"2021","Kuujjuaq (VN), Quebec","2016A00052499095","Persons","249","units","0","v1138980264","1159","2865","","","","0"
"2020","Stanstead (V), Quebec","2016A00052445008","Persons","249","units","0","v1138980265","1160","2815","","","","0"
"2021","Stanstead (V), Quebec","2016A00052445008","Persons","249","units","0","v1138980265","1160","2855","","","","0"
"2020","Saint-David-de-Falardeau (MÉ), Quebec","2016A00052494245","Persons","249","units","0","v1138980266","1161","2885","","","","0"
"2021","Saint-David-de-Falardeau (MÉ), Quebec","2016A00052494245","Persons","249","units","0","v1138980266","1161","2948","","","","0"
"2020","Rougemont (MÉ), Quebec","2016A00052455037","Persons","249","units","0","v1138980267","1162","2841","","","","0"
"2021","Rougemont (MÉ), Quebec","2016A00052455037","Persons","249","units","0","v1138980267","1162","2859","","","","0"
"2020","Saint-Prime (MÉ), Quebec","2016A00052491035","Persons","249","units","0","v1138980268","1163","2755","","","","0"
"2021","Saint-Prime (MÉ), Quebec","2016A00052491035","Persons","249","units","0","v1138980268","1163","2806","","","","0"
"2020","Sainte-Marguerite-du-Lac-Masson (V), Quebec","2016A00052477012","Persons","249","units","0","v1138980269","1164","3214","","","","0"
"2021","Sainte-Marguerite-du-Lac-Masson (V), Quebec","2016A00052477012","Persons","249","units","0","v1138980269","1164","3384","","","","0"
"2020","Sainte-Anne-de-Sorel (MÉ), Quebec","2016A00052453065","Persons","249","units","0","v1138980270","1165","2803","","","","0"
"2021","Sainte-Anne-de-Sorel (MÉ), Quebec","2016A00052453065","Persons","249","units","0","v1138980270","1165","2799","","","","0"
"2020","Macamic (V), Quebec","2016A00052487058","Persons","249","units","0","v1138980271","1166","2721","","","","0"
"2021","Macamic (V), Quebec","2016A00052487058","Persons","249","units","0","v1138980271","1166","2695","","","","0"
"2020","Lac-des-Écorces (MÉ), Quebec","2016A00052479078","Persons","249","units","0","v1138980272","1167","2818","","","","0"
"2021","Lac-des-Écorces (MÉ), Quebec","2016A00052479078","Persons","249","units","0","v1138980272","1167","2980","","","","0"
"2020","Ange-Gardien (MÉ), Quebec","2016A00052455008","Persons","249","units","0","v1138980273","1168","2870","","","","0"
"2021","Ange-Gardien (MÉ), Quebec","2016A00052455008","Persons","249","units","0","v1138980273","1168","2919","","","","0"
"2020","Ferme-Neuve (MÉ), Quebec","2016A00052479097","Persons","249","units","0","v1138980274","1169","2730","","","","0"
"2021","Ferme-Neuve (MÉ), Quebec","2016A00052479097","Persons","249","units","0","v1138980274","1169","2756","","","","0"
"2020","Bonaventure (V), Quebec","2016A00052405045","Persons","249","units","0","v1138980275","1170","2719","","","","0"
"2021","Bonaventure (V), Quebec","2016A00052405045","Persons","249","units","0","v1138980275","1170","2762","","","","0"
"2020","Plessisville (PE), Quebec","2016A00052432045","Persons","249","units","0","v1138980276","1171","2647","","","","0"
"2021","Plessisville (PE), Quebec","2016A00052432045","Persons","249","units","0","v1138980276","1171","2687","","","","0"
"2020","Weedon (MÉ), Quebec","2016A00052441098","Persons","249","units","0","v1138980277","1172","2637","","","","0"
"2021","Weedon (MÉ), Quebec","2016A00052441098","Persons","249","units","0","v1138980277","1172","2738","","","","0"
"2020","Saint-Chrysostome (MÉ), Quebec","2016A00052469017","Persons","249","units","0","v1138980278","1173","2697","","","","0"
"2021","Saint-Chrysostome (MÉ), Quebec","2016A00052469017","Persons","249","units","0","v1138980278","1173","2764","","","","0"
"2020","Saint-Gabriel (V), Quebec","2016A00052452080","Persons","249","units","0","v1138980279","1174","2702","","","","0"
"2021","Saint-Gabriel (V), Quebec","2016A00052452080","Persons","249","units","0","v1138980279","1174","2756","","","","0"
"2020","Saint-Basile (V), Quebec","2016A00052434038","Persons","249","units","0","v1138980280","1175","2699","","","","0"
"2021","Saint-Basile (V), Quebec","2016A00052434038","Persons","249","units","0","v1138980280","1175","2716","","","","0"
"2020","Saint-Mathieu-de-Beloeil (MÉ), Quebec","2016A00052457045","Persons","249","units","0","v1138980281","1176","2719","","","","0"
"2021","Saint-Mathieu-de-Beloeil (MÉ), Quebec","2016A00052457045","Persons","249","units","0","v1138980281","1176","2848","","","","0"
"2020","Saint-Anicet (MÉ), Quebec","2016A00052469070","Persons","249","units","0","v1138980282","1177","2735","","","","0"
"2021","Saint-Anicet (MÉ), Quebec","2016A00052469070","Persons","249","units","0","v1138980282","1177","2804","","","","0"
"2020","Saint-Gabriel-de-Brandon (MÉ), Quebec","2016A00052452085","Persons","249","units","0","v1138980283","1178","2681","","","","0"
"2021","Saint-Gabriel-de-Brandon (MÉ), Quebec","2016A00052452085","Persons","249","units","0","v1138980283","1178","2735","","","","0"
"2020","Saint-Isidore (PE), Quebec","2016A00052467040","Persons","249","units","0","v1138980284","1179","2788","","","","0"
"2021","Saint-Isidore (PE), Quebec","2016A00052467040","Persons","249","units","0","v1138980284","1179","2851","","","","0"
"2020","Maria (MÉ), Quebec","2016A00052406005","Persons","249","units","0","v1138980285","1180","2654","","","","0"
"2021","Maria (MÉ), Quebec","2016A00052406005","Persons","249","units","0","v1138980285","1180","2704","","","","0"
"2020","Lacolle (MÉ), Quebec","2016A00052456023","Persons","249","units","0","v1138980286","1181","2732","","","","0"
"2021","Lacolle (MÉ), Quebec","2016A00052456023","Persons","249","units","0","v1138980286","1181","2732","","","","0"
"2020","Ville-Marie (V), Quebec","2016A00052485025","Persons","249","units","0","v1138980287","1182","2478","","","","0"
"2021","Ville-Marie (V), Quebec","2016A00052485025","Persons","249","units","0","v1138980287","1182","2506","","","","0"
"2020","Laurier-Station (VL), Quebec","2016A00052433060","Persons","249","units","0","v1138980288","1183","2606","","","","0"
"2021","Laurier-Station (VL), Quebec","2016A00052433060","Persons","249","units","0","v1138980288","1183","2661","","","","0"
"2020","Pohénégamook (V), Quebec","2016A00052413095","Persons","249","units","0","v1138980289","1184","2477","","","","0"
"2021","Pohénégamook (V), Quebec","2016A00052413095","Persons","249","units","0","v1138980289","1184","2511","","","","0"
"2020","Saint-Dominique (MÉ), Quebec","2016A00052454060","Persons","249","units","0","v1138980290","1185","2678","","","","0"
"2021","Saint-Dominique (MÉ), Quebec","2016A00052454060","Persons","249","units","0","v1138980290","1185","2739","","","","0"
"2020","Bedford (V), Quebec","2016A00052446035","Persons","249","units","0","v1138980291","1186","2584","","","","0"
"2021","Bedford (V), Quebec","2016A00052446035","Persons","249","units","0","v1138980291","1186","2638","","","","0"
"2020","La Présentation (MÉ), Quebec","2016A00052454035","Persons","249","units","0","v1138980292","1187","2564","","","","0"
"2021","La Présentation (MÉ), Quebec","2016A00052454035","Persons","249","units","0","v1138980292","1187","2589","","","","0"
"2020","Wickham (MÉ), Quebec","2016A00052449040","Persons","249","units","0","v1138980293","1188","2642","","","","0"
"2021","Wickham (MÉ), Quebec","2016A00052449040","Persons","249","units","0","v1138980293","1188","2616","","","","0"
"2020","Hébertville (MÉ), Quebec","2016A00052493020","Persons","249","units","0","v1138980294","1189","2569","","","","0"
"2021","Hébertville (MÉ), Quebec","2016A00052493020","Persons","249","units","0","v1138980294","1189","2632","","","","0"
"2020","Saint-Gilles (PE), Quebec","2016A00052433035","Persons","249","units","0","v1138980295","1190","2717","","","","0"
"2021","Saint-Gilles (PE), Quebec","2016A00052433035","Persons","249","units","0","v1138980295","1190","2792","","","","0"
"2020","Sainte-Croix (MÉ), Quebec","2016A00052433102","Persons","249","units","0","v1138980296","1191","2551","","","","0"
"2021","Sainte-Croix (MÉ), Quebec","2016A00052433102","Persons","249","units","0","v1138980296","1191","2601","","","","0"
"2020","Saint-Alexandre (MÉ), Quebec","2016A00052456055","Persons","249","units","0","v1138980297","1192","2612","","","","0"
"2021","Saint-Alexandre (MÉ), Quebec","2016A00052456055","Persons","249","units","0","v1138980297","1192","2684","","","","0"
"2020","Saint-Martin (PE), Quebec","2016A00052429045","Persons","249","units","0","v1138980298","1193","2551","","","","0"
"2021","Saint-Martin (PE), Quebec","2016A00052429045","Persons","249","units","0","v1138980298","1193","2585","","","","0"
"2020","Labelle (MÉ), Quebec","2016A00052478120","Persons","249","units","0","v1138980299","1194","2487","","","","0"
"2021","Labelle (MÉ), Quebec","2016A00052478120","Persons","249","units","0","v1138980299","1194","2504","","","","0"
"2020","Fermont (V), Quebec","2016A00052497035","Persons","249","units","0","v1138980300","1195","2441","","","","0"
"2021","Fermont (V), Quebec","2016A00052497035","Persons","249","units","0","v1138980300","1195","2392","","","","0"
"2020","Saint-Damase (MÉ), Quebec","2016A00052454017","Persons","249","units","0","v1138980301","1196","2544","","","","0"
"2021","Saint-Damase (MÉ), Quebec","2016A00052454017","Persons","249","units","0","v1138980301","1196","2600","","","","0"
"2020","Sainte-Catherine-de-Hatley (MÉ), Quebec","2016A00052445060","Persons","249","units","0","v1138980302","1197","2649","","","","0"
"2021","Sainte-Catherine-de-Hatley (MÉ), Quebec","2016A00052445060","Persons","249","units","0","v1138980302","1197","2773","","","","0"
"2020","Sainte-Thècle (MÉ), Quebec","2016A00052435050","Persons","249","units","0","v1138980303","1198","2453","","","","0"
"2021","Sainte-Thècle (MÉ), Quebec","2016A00052435050","Persons","249","units","0","v1138980303","1198","2500","","","","0"
"2020","Sainte-Victoire-de-Sorel (MÉ), Quebec","2016A00052453025","Persons","249","units","0","v1138980304","1199","2514","","","","0"
"2021","Sainte-Victoire-de-Sorel (MÉ), Quebec","2016A00052453025","Persons","249","units","0","v1138980304","1199","2517","","","","0"
"2020","Cap-Chat (V), Quebec","2016A00052404047","Persons","249","units","0","v1138980305","1200","2340","","","","0"
"2021","Cap-Chat (V), Quebec","2016A00052404047","Persons","249","units","0","v1138980305","1200","2399","","","","0"
"2020","Gracefield (V), Quebec","2016A00052483032","Persons","249","units","0","v1138980306","1201","2514","","","","0"
"2021","Gracefield (V), Quebec","2016A00052483032","Persons","249","units","0","v1138980306","1201","2554","","","","0"
"2020","Saint-Victor (MÉ), Quebec","2016A00052427008","Persons","249","units","0","v1138980307","1202","2440","","","","0"
"2021","Saint-Victor (MÉ), Quebec","2016A00052427008","Persons","249","units","0","v1138980307","1202","2392","","","","0"
"2020","Huntingdon (V), Quebec","2016A00052469055","Persons","249","units","0","v1138980308","1203","2548","","","","0"
"2021","Huntingdon (V), Quebec","2016A00052469055","Persons","249","units","0","v1138980308","1203","2612","","","","0"
"2020","Témiscaming (V), Quebec","2016A00052485005","Persons","249","units","0","v1138980309","1204","2342","","","","0"
"2021","Témiscaming (V), Quebec","2016A00052485005","Persons","249","units","0","v1138980309","1204","2371","","","","0"
"2020","Saint-Charles-de-Bellechasse (MÉ), Quebec","2016A00052419097","Persons","249","units","0","v1138980310","1205","2575","","","","0"
"2021","Saint-Charles-de-Bellechasse (MÉ), Quebec","2016A00052419097","Persons","249","units","0","v1138980310","1205","2593","","","","0"
"2020","Saint-Elzéar (MÉ), Quebec","2016A00052426022","Persons","249","units","0","v1138980311","1206","2597","","","","0"
"2021","Saint-Elzéar (MÉ), Quebec","2016A00052426022","Persons","249","units","0","v1138980311","1206","2617","","","","0"
"2020","Saint-Éphrem-de-Beauce (MÉ), Quebec","2016A00052429112","Persons","249","units","0","v1138980312","1207","2420","","","","0"
"2021","Saint-Éphrem-de-Beauce (MÉ), Quebec","2016A00052429112","Persons","249","units","0","v1138980312","1207","2393","","","","0"
"2020","Saint-Pamphile (V), Quebec","2016A00052417010","Persons","249","units","0","v1138980313","1208","2336","","","","0"
